Date Time,Traffic Total (Speed),Traffic Total (Speed)(RAW)
09-02-2024 14:12:15 - 14:12:20,54 Mbit/s,6694954.7167
09-02-2024 14:12:20 - 14:12:25,54 Mbit/s,6694954.7167
09-02-2024 14:12:25 - 14:12:30,54 Mbit/s,6694954.7167
09-02-2024 14:12:30 - 14:12:35,54 Mbit/s,6694954.7167
09-02-2024 14:12:35 - 14:12:40,54 Mbit/s,6694954.7167
09-02-2024 14:12:40 - 14:12:45,54 Mbit/s,6694954.7167
09-02-2024 14:12:45 - 14:12:50,54 Mbit/s,6747017.9818
09-02-2024 14:12:50 - 14:12:55,54 Mbit/s,6747227.0712
09-02-2024 14:12:55 - 14:13:00,54 Mbit/s,6747227.0712
09-02-2024 14:13:00 - 14:13:05,54 Mbit/s,6747227.0712
09-02-2024 14:13:05 - 14:13:10,54 Mbit/s,6747227.0712
09-02-2024 14:13:10 - 14:13:15,54 Mbit/s,6747227.0712
09-02-2024 14:13:15 - 14:13:20,54 Mbit/s,6747227.0712
09-02-2024 14:13:20 - 14:13:25,54 Mbit/s,6747227.0712
09-02-2024 14:13:25 - 14:13:30,54 Mbit/s,6747227.0712
09-02-2024 14:13:30 - 14:13:35,54 Mbit/s,6747227.0712
09-02-2024 14:13:35 - 14:13:40,54 Mbit/s,6747227.0712
09-02-2024 14:13:40 - 14:13:45,54 Mbit/s,6747227.0712
09-02-2024 14:13:45 - 14:13:50,54 Mbit/s,6778535.0253
09-02-2024 14:13:50 - 14:13:55,54 Mbit/s,6778597.7667
09-02-2024 14:13:55 - 14:14:00,54 Mbit/s,6778597.7667
09-02-2024 14:14:00 - 14:14:05,54 Mbit/s,6778597.7667
09-02-2024 14:14:05 - 14:14:10,54 Mbit/s,6778597.7667
09-02-2024 14:14:10 - 14:14:15,54 Mbit/s,6778597.7667
09-02-2024 14:14:15 - 14:14:20,54 Mbit/s,6778597.7667
09-02-2024 14:14:20 - 14:14:25,54 Mbit/s,6778597.7667
09-02-2024 14:14:25 - 14:14:30,54 Mbit/s,6778597.7667
09-02-2024 14:14:30 - 14:14:35,54 Mbit/s,6778597.7667
09-02-2024 14:14:35 - 14:14:40,54 Mbit/s,6778597.7667
09-02-2024 14:14:40 - 14:14:45,54 Mbit/s,6778597.7667
09-02-2024 14:14:45 - 14:14:50,55 Mbit/s,6813586.2256
09-02-2024 14:14:50 - 14:14:55,55 Mbit/s,6813656.3427
09-02-2024 14:14:55 - 14:15:00,55 Mbit/s,6813656.3427
09-02-2024 14:15:00 - 14:15:05,55 Mbit/s,6813656.3427
09-02-2024 14:15:05 - 14:15:10,55 Mbit/s,6813656.3427
09-02-2024 14:15:10 - 14:15:15,55 Mbit/s,6813656.3427
09-02-2024 14:15:15 - 14:15:20,55 Mbit/s,6813656.3427
09-02-2024 14:15:20 - 14:15:25,55 Mbit/s,6813656.3427
09-02-2024 14:15:25 - 14:15:30,55 Mbit/s,6813656.3427
09-02-2024 14:15:30 - 14:15:35,55 Mbit/s,6813656.3427
09-02-2024 14:15:35 - 14:15:40,55 Mbit/s,6813656.3427
09-02-2024 14:15:40 - 14:15:45,55 Mbit/s,6813656.3427
09-02-2024 14:15:45 - 14:15:50,53 Mbit/s,6603673.4167
09-02-2024 14:15:50 - 14:15:55,53 Mbit/s,6603673.4167
09-02-2024 14:15:55 - 14:16:00,53 Mbit/s,6603673.4167
09-02-2024 14:16:00 - 14:16:05,53 Mbit/s,6603673.4167
09-02-2024 14:16:05 - 14:16:10,53 Mbit/s,6603673.4167
09-02-2024 14:16:10 - 14:16:15,53 Mbit/s,6603673.4167
09-02-2024 14:16:15 - 14:16:20,53 Mbit/s,6603673.4167
09-02-2024 14:16:20 - 14:16:25,53 Mbit/s,6603673.4167
09-02-2024 14:16:25 - 14:16:30,53 Mbit/s,6603673.4167
09-02-2024 14:16:30 - 14:16:35,53 Mbit/s,6603673.4167
09-02-2024 14:16:35 - 14:16:40,53 Mbit/s,6603673.4167
09-02-2024 14:16:40 - 14:16:45,53 Mbit/s,6603673.4167
09-02-2024 14:16:45 - 14:16:50,51 Mbit/s,6387130.259
09-02-2024 14:16:50 - 14:16:55,51 Mbit/s,6386695.4333
09-02-2024 14:16:55 - 14:17:00,51 Mbit/s,6386695.4333
09-02-2024 14:17:00 - 14:17:05,51 Mbit/s,6386695.4333
09-02-2024 14:17:05 - 14:17:10,51 Mbit/s,6386695.4333
09-02-2024 14:17:10 - 14:17:15,51 Mbit/s,6386695.4333
09-02-2024 14:17:15 - 14:17:20,51 Mbit/s,6386695.4333
09-02-2024 14:17:20 - 14:17:25,51 Mbit/s,6386695.4333
09-02-2024 14:17:25 - 14:17:30,51 Mbit/s,6386695.4333
09-02-2024 14:17:30 - 14:17:35,51 Mbit/s,6386695.4333
09-02-2024 14:17:35 - 14:17:40,51 Mbit/s,6386695.4333
09-02-2024 14:17:40 - 14:17:45,51 Mbit/s,6386695.4333
09-02-2024 14:17:45 - 14:17:50,51 Mbit/s,6384137.8759
09-02-2024 14:17:50 - 14:17:55,51 Mbit/s,6384127.6046
09-02-2024 14:17:55 - 14:18:00,51 Mbit/s,6384127.6046
09-02-2024 14:18:00 - 14:18:05,51 Mbit/s,6384127.6046
09-02-2024 14:18:05 - 14:18:10,51 Mbit/s,6384127.6046
09-02-2024 14:18:10 - 14:18:15,51 Mbit/s,6384127.6046
09-02-2024 14:18:15 - 14:18:20,51 Mbit/s,6384127.6046
09-02-2024 14:18:20 - 14:18:25,51 Mbit/s,6384127.6046
09-02-2024 14:18:25 - 14:18:30,51 Mbit/s,6384127.6046
09-02-2024 14:18:30 - 14:18:35,51 Mbit/s,6384127.6046
09-02-2024 14:18:35 - 14:18:40,51 Mbit/s,6384127.6046
09-02-2024 14:18:40 - 14:18:45,51 Mbit/s,6384127.6046
09-02-2024 14:18:45 - 14:18:50,54 Mbit/s,6780810.0452
09-02-2024 14:18:50 - 14:18:55,54 Mbit/s,6781605.0
09-02-2024 14:18:55 - 14:19:00,54 Mbit/s,6781605.0
09-02-2024 14:19:00 - 14:19:05,54 Mbit/s,6781605.0
09-02-2024 14:19:05 - 14:19:10,54 Mbit/s,6781605.0
09-02-2024 14:19:10 - 14:19:15,54 Mbit/s,6781605.0
09-02-2024 14:19:15 - 14:19:20,54 Mbit/s,6781605.0
09-02-2024 14:19:20 - 14:19:25,54 Mbit/s,6781605.0
09-02-2024 14:19:25 - 14:19:30,54 Mbit/s,6781605.0
09-02-2024 14:19:30 - 14:19:35,54 Mbit/s,6781605.0
09-02-2024 14:19:35 - 14:19:40,54 Mbit/s,6781605.0
09-02-2024 14:19:40 - 14:19:45,54 Mbit/s,6781605.0
09-02-2024 14:19:45 - 14:19:50,55 Mbit/s,6853401.0609
09-02-2024 14:19:50 - 14:19:55,55 Mbit/s,6853544.9408
09-02-2024 14:19:55 - 14:20:00,55 Mbit/s,6853544.9408
09-02-2024 14:20:00 - 14:20:05,55 Mbit/s,6853544.9408
09-02-2024 14:20:05 - 14:20:10,55 Mbit/s,6853544.9408
09-02-2024 14:20:10 - 14:20:15,55 Mbit/s,6853544.9408
09-02-2024 14:20:15 - 14:20:20,55 Mbit/s,6853544.9408
09-02-2024 14:20:20 - 14:20:25,55 Mbit/s,6853544.9408
09-02-2024 14:20:25 - 14:20:30,55 Mbit/s,6853544.9408
09-02-2024 14:20:30 - 14:20:35,55 Mbit/s,6853544.9408
09-02-2024 14:20:35 - 14:20:40,55 Mbit/s,6853544.9408
09-02-2024 14:20:40 - 14:20:45,55 Mbit/s,6853544.9408
09-02-2024 14:20:45 - 14:20:50,53 Mbit/s,6678175.7333
09-02-2024 14:20:50 - 14:20:55,53 Mbit/s,6678175.7333
09-02-2024 14:20:55 - 14:21:00,53 Mbit/s,6678175.7333
09-02-2024 14:21:00 - 14:21:05,53 Mbit/s,6678175.7333
09-02-2024 14:21:05 - 14:21:10,53 Mbit/s,6678175.7333
09-02-2024 14:21:10 - 14:21:15,53 Mbit/s,6678175.7333
09-02-2024 14:21:15 - 14:21:20,53 Mbit/s,6678175.7333
09-02-2024 14:21:20 - 14:21:25,53 Mbit/s,6678175.7333
09-02-2024 14:21:25 - 14:21:30,53 Mbit/s,6678175.7333
09-02-2024 14:21:30 - 14:21:35,53 Mbit/s,6678175.7333
09-02-2024 14:21:35 - 14:21:40,53 Mbit/s,6678175.7333
09-02-2024 14:21:40 - 14:21:45,53 Mbit/s,6678175.7333
09-02-2024 14:21:45 - 14:21:50,53 Mbit/s,6581090.2933
09-02-2024 14:21:50 - 14:21:55,53 Mbit/s,6580895.7333
09-02-2024 14:21:55 - 14:22:00,53 Mbit/s,6580895.7333
09-02-2024 14:22:00 - 14:22:05,53 Mbit/s,6580895.7333
09-02-2024 14:22:05 - 14:22:10,53 Mbit/s,6580895.7333
09-02-2024 14:22:10 - 14:22:15,53 Mbit/s,6580895.7333
09-02-2024 14:22:15 - 14:22:20,53 Mbit/s,6580895.7333
09-02-2024 14:22:20 - 14:22:25,53 Mbit/s,6580895.7333
09-02-2024 14:22:25 - 14:22:30,53 Mbit/s,6580895.7333
09-02-2024 14:22:30 - 14:22:35,53 Mbit/s,6580895.7333
09-02-2024 14:22:35 - 14:22:40,53 Mbit/s,6580895.7333
09-02-2024 14:22:40 - 14:22:45,53 Mbit/s,6580895.7333
09-02-2024 14:22:45 - 14:22:50,52 Mbit/s,6459625.4949
09-02-2024 14:22:50 - 14:22:55,52 Mbit/s,6459381.9803
09-02-2024 14:22:55 - 14:23:00,52 Mbit/s,6459381.9803
09-02-2024 14:23:00 - 14:23:05,52 Mbit/s,6459381.9803
09-02-2024 14:23:05 - 14:23:10,52 Mbit/s,6459381.9803
09-02-2024 14:23:10 - 14:23:15,52 Mbit/s,6459381.9803
09-02-2024 14:23:15 - 14:23:20,52 Mbit/s,6459381.9803
09-02-2024 14:23:20 - 14:23:25,52 Mbit/s,6459381.9803
09-02-2024 14:23:25 - 14:23:30,52 Mbit/s,6459381.9803
09-02-2024 14:23:30 - 14:23:35,52 Mbit/s,6459381.9803
09-02-2024 14:23:35 - 14:23:40,52 Mbit/s,6459381.9803
09-02-2024 14:23:40 - 14:23:45,52 Mbit/s,6459381.9803
09-02-2024 14:23:45 - 14:23:50,52 Mbit/s,6468478.8859
09-02-2024 14:23:50 - 14:23:55,52 Mbit/s,6468497.1162
09-02-2024 14:23:55 - 14:24:00,52 Mbit/s,6468497.1162
09-02-2024 14:24:00 - 14:24:05,52 Mbit/s,6468497.1162
09-02-2024 14:24:05 - 14:24:10,52 Mbit/s,6468497.1162
09-02-2024 14:24:10 - 14:24:15,52 Mbit/s,6468497.1162
09-02-2024 14:24:15 - 14:24:20,52 Mbit/s,6468497.1162
09-02-2024 14:24:20 - 14:24:25,52 Mbit/s,6468497.1162
09-02-2024 14:24:25 - 14:24:30,52 Mbit/s,6468497.1162
09-02-2024 14:24:30 - 14:24:35,52 Mbit/s,6468497.1162
09-02-2024 14:24:35 - 14:24:40,52 Mbit/s,6468497.1162
09-02-2024 14:24:40 - 14:24:45,52 Mbit/s,6468497.1162
09-02-2024 14:24:45 - 14:24:50,53 Mbit/s,6588383.6833
09-02-2024 14:24:50 - 14:24:55,53 Mbit/s,6588383.6833
09-02-2024 14:24:55 - 14:25:00,53 Mbit/s,6588383.6833
09-02-2024 14:25:00 - 14:25:05,53 Mbit/s,6588383.6833
09-02-2024 14:25:05 - 14:25:10,53 Mbit/s,6588383.6833
09-02-2024 14:25:10 - 14:25:15,53 Mbit/s,6588383.6833
09-02-2024 14:25:15 - 14:25:20,53 Mbit/s,6588383.6833
09-02-2024 14:25:20 - 14:25:25,53 Mbit/s,6588383.6833
09-02-2024 14:25:25 - 14:25:30,53 Mbit/s,6588383.6833
09-02-2024 14:25:30 - 14:25:35,53 Mbit/s,6588383.6833
09-02-2024 14:25:35 - 14:25:40,53 Mbit/s,6588383.6833
09-02-2024 14:25:40 - 14:25:45,53 Mbit/s,6588383.6833
09-02-2024 14:25:45 - 14:25:50,52 Mbit/s,6533425.5602
09-02-2024 14:25:50 - 14:25:55,52 Mbit/s,6533315.2025
09-02-2024 14:25:55 - 14:26:00,52 Mbit/s,6533315.2025
09-02-2024 14:26:00 - 14:26:05,52 Mbit/s,6533315.2025
09-02-2024 14:26:05 - 14:26:10,52 Mbit/s,6533315.2025
09-02-2024 14:26:10 - 14:26:15,52 Mbit/s,6533315.2025
09-02-2024 14:26:15 - 14:26:20,52 Mbit/s,6533315.2025
09-02-2024 14:26:20 - 14:26:25,52 Mbit/s,6533315.2025
09-02-2024 14:26:25 - 14:26:30,52 Mbit/s,6533315.2025
09-02-2024 14:26:30 - 14:26:35,52 Mbit/s,6533315.2025
09-02-2024 14:26:35 - 14:26:40,52 Mbit/s,6533315.2025
09-02-2024 14:26:40 - 14:26:45,52 Mbit/s,6533315.2025
09-02-2024 14:26:45 - 14:26:50,52 Mbit/s,6557426.3602
09-02-2024 14:26:50 - 14:26:55,52 Mbit/s,6557474.6791
09-02-2024 14:26:55 - 14:27:00,52 Mbit/s,6557474.6791
09-02-2024 14:27:00 - 14:27:05,52 Mbit/s,6557474.6791
09-02-2024 14:27:05 - 14:27:10,52 Mbit/s,6557474.6791
09-02-2024 14:27:10 - 14:27:15,52 Mbit/s,6557474.6791
09-02-2024 14:27:15 - 14:27:20,52 Mbit/s,6557474.6791
09-02-2024 14:27:20 - 14:27:25,52 Mbit/s,6557474.6791
09-02-2024 14:27:25 - 14:27:30,52 Mbit/s,6557474.6791
09-02-2024 14:27:30 - 14:27:35,52 Mbit/s,6557474.6791
09-02-2024 14:27:35 - 14:27:40,52 Mbit/s,6557474.6791
09-02-2024 14:27:40 - 14:27:45,52 Mbit/s,6557474.6791
09-02-2024 14:27:45 - 14:27:50,54 Mbit/s,6760479.9
09-02-2024 14:27:50 - 14:27:55,54 Mbit/s,6760479.9
09-02-2024 14:27:55 - 14:28:00,54 Mbit/s,6760479.9
09-02-2024 14:28:00 - 14:28:05,54 Mbit/s,6760479.9
09-02-2024 14:28:05 - 14:28:10,54 Mbit/s,6760479.9
09-02-2024 14:28:10 - 14:28:15,54 Mbit/s,6760479.9
09-02-2024 14:28:15 - 14:28:20,54 Mbit/s,6760479.9
09-02-2024 14:28:20 - 14:28:25,54 Mbit/s,6760479.9
09-02-2024 14:28:25 - 14:28:30,54 Mbit/s,6760479.9
09-02-2024 14:28:30 - 14:28:35,54 Mbit/s,6760479.9
09-02-2024 14:28:35 - 14:28:40,54 Mbit/s,6760479.9
09-02-2024 14:28:40 - 14:28:45,54 Mbit/s,6760479.9
09-02-2024 14:28:45 - 14:28:50,54 Mbit/s,6733088.8333
09-02-2024 14:28:50 - 14:28:55,54 Mbit/s,6733088.8333
09-02-2024 14:28:55 - 14:29:00,54 Mbit/s,6733088.8333
09-02-2024 14:29:00 - 14:29:05,54 Mbit/s,6733088.8333
09-02-2024 14:29:05 - 14:29:10,54 Mbit/s,6733088.8333
09-02-2024 14:29:10 - 14:29:15,54 Mbit/s,6733088.8333
09-02-2024 14:29:15 - 14:29:20,54 Mbit/s,6733088.8333
09-02-2024 14:29:20 - 14:29:25,54 Mbit/s,6733088.8333
09-02-2024 14:29:25 - 14:29:30,54 Mbit/s,6733088.8333
09-02-2024 14:29:30 - 14:29:35,54 Mbit/s,6733088.8333
09-02-2024 14:29:35 - 14:29:40,54 Mbit/s,6733088.8333
09-02-2024 14:29:40 - 14:29:45,54 Mbit/s,6733088.8333
09-02-2024 14:29:45 - 14:29:50,52 Mbit/s,6521899.6667
09-02-2024 14:29:50 - 14:29:55,52 Mbit/s,6521899.6667
09-02-2024 14:29:55 - 14:30:00,52 Mbit/s,6521899.6667
09-02-2024 14:30:00 - 14:30:05,52 Mbit/s,6521899.6667
09-02-2024 14:30:05 - 14:30:10,52 Mbit/s,6521899.6667
09-02-2024 14:30:10 - 14:30:15,52 Mbit/s,6521899.6667
09-02-2024 14:30:15 - 14:30:20,52 Mbit/s,6521899.6667
09-02-2024 14:30:20 - 14:30:25,52 Mbit/s,6521899.6667
09-02-2024 14:30:25 - 14:30:30,52 Mbit/s,6521899.6667
09-02-2024 14:30:30 - 14:30:35,52 Mbit/s,6521899.6667
09-02-2024 14:30:35 - 14:30:40,52 Mbit/s,6521899.6667
09-02-2024 14:30:40 - 14:30:45,52 Mbit/s,6521899.6667
09-02-2024 14:30:45 - 14:30:50,53 Mbit/s,6605122.791
09-02-2024 14:30:50 - 14:30:55,53 Mbit/s,6605457.6929
09-02-2024 14:30:55 - 14:31:00,53 Mbit/s,6605457.6929
09-02-2024 14:31:00 - 14:31:05,53 Mbit/s,6605457.6929
09-02-2024 14:31:05 - 14:31:10,53 Mbit/s,6605457.6929
09-02-2024 14:31:10 - 14:31:15,53 Mbit/s,6605457.6929
09-02-2024 14:31:15 - 14:31:20,53 Mbit/s,6605457.6929
09-02-2024 14:31:20 - 14:31:25,53 Mbit/s,6605457.6929
09-02-2024 14:31:25 - 14:31:30,53 Mbit/s,6605457.6929
09-02-2024 14:31:30 - 14:31:35,53 Mbit/s,6605457.6929
09-02-2024 14:31:35 - 14:31:40,53 Mbit/s,6605457.6929
09-02-2024 14:31:40 - 14:31:45,53 Mbit/s,6605457.6929
09-02-2024 14:31:45 - 14:31:50,54 Mbit/s,6723294.5987
09-02-2024 14:31:50 - 14:31:55,54 Mbit/s,6723767.8393
09-02-2024 14:31:55 - 14:32:00,54 Mbit/s,6723767.8393
09-02-2024 14:32:00 - 14:32:05,54 Mbit/s,6723767.8393
09-02-2024 14:32:05 - 14:32:10,54 Mbit/s,6723767.8393
09-02-2024 14:32:10 - 14:32:15,54 Mbit/s,6723767.8393
09-02-2024 14:32:15 - 14:32:20,54 Mbit/s,6723767.8393
09-02-2024 14:32:20 - 14:32:25,54 Mbit/s,6723767.8393
09-02-2024 14:32:25 - 14:32:30,54 Mbit/s,6723767.8393
09-02-2024 14:32:30 - 14:32:35,54 Mbit/s,6723767.8393
09-02-2024 14:32:35 - 14:32:40,54 Mbit/s,6723767.8393
09-02-2024 14:32:40 - 14:32:45,54 Mbit/s,6723767.8393
09-02-2024 14:32:45 - 14:32:50,53 Mbit/s,6640834.8
09-02-2024 14:32:50 - 14:32:55,53 Mbit/s,6640834.8
09-02-2024 14:32:55 - 14:33:00,53 Mbit/s,6640834.8
09-02-2024 14:33:00 - 14:33:05,53 Mbit/s,6640834.8
09-02-2024 14:33:05 - 14:33:10,53 Mbit/s,6640834.8
09-02-2024 14:33:10 - 14:33:15,53 Mbit/s,6640834.8
09-02-2024 14:33:15 - 14:33:20,53 Mbit/s,6640834.8
09-02-2024 14:33:20 - 14:33:25,53 Mbit/s,6640834.8
09-02-2024 14:33:25 - 14:33:30,53 Mbit/s,6640834.8
09-02-2024 14:33:30 - 14:33:35,53 Mbit/s,6640834.8
09-02-2024 14:33:35 - 14:33:40,53 Mbit/s,6640834.8
09-02-2024 14:33:40 - 14:33:45,53 Mbit/s,6640834.8
09-02-2024 14:33:45 - 14:33:50,53 Mbit/s,6637750.2648
09-02-2024 14:33:50 - 14:33:55,53 Mbit/s,6637744.0833
09-02-2024 14:33:55 - 14:34:00,53 Mbit/s,6637744.0833
09-02-2024 14:34:00 - 14:34:05,53 Mbit/s,6637744.0833
09-02-2024 14:34:05 - 14:34:10,53 Mbit/s,6637744.0833
09-02-2024 14:34:10 - 14:34:15,53 Mbit/s,6637744.0833
09-02-2024 14:34:15 - 14:34:20,53 Mbit/s,6637744.0833
09-02-2024 14:34:20 - 14:34:25,53 Mbit/s,6637744.0833
09-02-2024 14:34:25 - 14:34:30,53 Mbit/s,6637744.0833
09-02-2024 14:34:30 - 14:34:35,53 Mbit/s,6637744.0833
09-02-2024 14:34:35 - 14:34:40,53 Mbit/s,6637744.0833
09-02-2024 14:34:40 - 14:34:45,53 Mbit/s,6637744.0833
09-02-2024 14:34:45 - 14:34:50,54 Mbit/s,6688333.138
09-02-2024 14:34:50 - 14:34:55,54 Mbit/s,6688434.7225
09-02-2024 14:34:55 - 14:35:00,54 Mbit/s,6688434.7225
09-02-2024 14:35:00 - 14:35:05,54 Mbit/s,6688434.7225
09-02-2024 14:35:05 - 14:35:10,54 Mbit/s,6688434.7225
09-02-2024 14:35:10 - 14:35:15,54 Mbit/s,6688434.7225
09-02-2024 14:35:15 - 14:35:20,54 Mbit/s,6688434.7225
09-02-2024 14:35:20 - 14:35:25,54 Mbit/s,6688434.7225
09-02-2024 14:35:25 - 14:35:30,54 Mbit/s,6688434.7225
09-02-2024 14:35:30 - 14:35:35,54 Mbit/s,6688434.7225
09-02-2024 14:35:35 - 14:35:40,54 Mbit/s,6688434.7225
09-02-2024 14:35:40 - 14:35:45,54 Mbit/s,6688434.7225
09-02-2024 14:35:45 - 14:35:50,53 Mbit/s,6625524.772
09-02-2024 14:35:50 - 14:35:55,53 Mbit/s,6625398.7
09-02-2024 14:35:55 - 14:36:00,53 Mbit/s,6625398.7
09-02-2024 14:36:00 - 14:36:05,53 Mbit/s,6625398.7
09-02-2024 14:36:05 - 14:36:10,53 Mbit/s,6625398.7
09-02-2024 14:36:10 - 14:36:15,53 Mbit/s,6625398.7
09-02-2024 14:36:15 - 14:36:20,53 Mbit/s,6625398.7
09-02-2024 14:36:20 - 14:36:25,53 Mbit/s,6625398.7
09-02-2024 14:36:25 - 14:36:30,53 Mbit/s,6625398.7
09-02-2024 14:36:30 - 14:36:35,53 Mbit/s,6625398.7
09-02-2024 14:36:35 - 14:36:40,53 Mbit/s,6625398.7
09-02-2024 14:36:40 - 14:36:45,53 Mbit/s,6625398.7
09-02-2024 14:36:45 - 14:36:50,52 Mbit/s,6519966.9196
09-02-2024 14:36:50 - 14:36:55,52 Mbit/s,6519755.2092
09-02-2024 14:36:55 - 14:37:00,52 Mbit/s,6519755.2092
09-02-2024 14:37:00 - 14:37:05,52 Mbit/s,6519755.2092
09-02-2024 14:37:05 - 14:37:10,52 Mbit/s,6519755.2092
09-02-2024 14:37:10 - 14:37:15,52 Mbit/s,6519755.2092
09-02-2024 14:37:15 - 14:37:20,52 Mbit/s,6519755.2092
09-02-2024 14:37:20 - 14:37:25,52 Mbit/s,6519755.2092
09-02-2024 14:37:25 - 14:37:30,52 Mbit/s,6519755.2092
09-02-2024 14:37:30 - 14:37:35,52 Mbit/s,6519755.2092
09-02-2024 14:37:35 - 14:37:40,52 Mbit/s,6519755.2092
09-02-2024 14:37:40 - 14:37:45,52 Mbit/s,6519755.2092
09-02-2024 14:37:45 - 14:37:50,54 Mbit/s,6765306.2307
09-02-2024 14:37:50 - 14:37:55,54 Mbit/s,6765798.3169
09-02-2024 14:37:55 - 14:38:00,54 Mbit/s,6765798.3169
09-02-2024 14:38:00 - 14:38:05,54 Mbit/s,6765798.3169
09-02-2024 14:38:05 - 14:38:10,54 Mbit/s,6765798.3169
09-02-2024 14:38:10 - 14:38:15,54 Mbit/s,6765798.3169
09-02-2024 14:38:15 - 14:38:20,54 Mbit/s,6765798.3169
09-02-2024 14:38:20 - 14:38:25,54 Mbit/s,6765798.3169
09-02-2024 14:38:25 - 14:38:30,54 Mbit/s,6765798.3169
09-02-2024 14:38:30 - 14:38:35,54 Mbit/s,6765798.3169
09-02-2024 14:38:35 - 14:38:40,54 Mbit/s,6765798.3169
09-02-2024 14:38:40 - 14:38:45,54 Mbit/s,6765798.3169
09-02-2024 14:38:45 - 14:38:50,54 Mbit/s,6787879.4039
09-02-2024 14:38:50 - 14:38:55,54 Mbit/s,6787968.2614
09-02-2024 14:38:55 - 14:39:00,54 Mbit/s,6787968.2614
09-02-2024 14:39:00 - 14:39:05,54 Mbit/s,6787968.2614
09-02-2024 14:39:05 - 14:39:10,54 Mbit/s,6787968.2614
09-02-2024 14:39:10 - 14:39:15,54 Mbit/s,6787968.2614
09-02-2024 14:39:15 - 14:39:20,54 Mbit/s,6787968.2614
09-02-2024 14:39:20 - 14:39:25,54 Mbit/s,6787968.2614
09-02-2024 14:39:25 - 14:39:30,54 Mbit/s,6787968.2614
09-02-2024 14:39:30 - 14:39:35,54 Mbit/s,6787968.2614
09-02-2024 14:39:35 - 14:39:40,54 Mbit/s,6787968.2614
09-02-2024 14:39:40 - 14:39:45,54 Mbit/s,6787968.2614
09-02-2024 14:39:45 - 14:39:50,56 Mbit/s,6984800.2766
09-02-2024 14:39:50 - 14:39:55,56 Mbit/s,6985590.7667
09-02-2024 14:39:55 - 14:40:00,56 Mbit/s,6985590.7667
09-02-2024 14:40:00 - 14:40:05,56 Mbit/s,6985590.7667
09-02-2024 14:40:05 - 14:40:10,56 Mbit/s,6985590.7667
09-02-2024 14:40:10 - 14:40:15,56 Mbit/s,6985590.7667
09-02-2024 14:40:15 - 14:40:20,56 Mbit/s,6985590.7667
09-02-2024 14:40:20 - 14:40:25,56 Mbit/s,6985590.7667
09-02-2024 14:40:25 - 14:40:30,56 Mbit/s,6985590.7667
09-02-2024 14:40:30 - 14:40:35,56 Mbit/s,6985590.7667
09-02-2024 14:40:35 - 14:40:40,56 Mbit/s,6985590.7667
09-02-2024 14:40:40 - 14:40:45,56 Mbit/s,6985590.7667
09-02-2024 14:40:45 - 14:40:50,56 Mbit/s,6986955.6344
09-02-2024 14:40:50 - 14:40:55,56 Mbit/s,6986961.1269
09-02-2024 14:40:55 - 14:41:00,56 Mbit/s,6986961.1269
09-02-2024 14:41:00 - 14:41:05,56 Mbit/s,6986961.1269
09-02-2024 14:41:05 - 14:41:10,56 Mbit/s,6986961.1269
09-02-2024 14:41:10 - 14:41:15,56 Mbit/s,6986961.1269
09-02-2024 14:41:15 - 14:41:20,56 Mbit/s,6986961.1269
09-02-2024 14:41:20 - 14:41:25,56 Mbit/s,6986961.1269
09-02-2024 14:41:25 - 14:41:30,56 Mbit/s,6986961.1269
09-02-2024 14:41:30 - 14:41:35,56 Mbit/s,6986961.1269
09-02-2024 14:41:35 - 14:41:40,56 Mbit/s,6986961.1269
09-02-2024 14:41:40 - 14:41:45,56 Mbit/s,6986961.1269
09-02-2024 14:41:45 - 14:41:50,54 Mbit/s,6784671.2191
09-02-2024 14:41:50 - 14:41:55,54 Mbit/s,6783858.8098
09-02-2024 14:41:55 - 14:42:00,54 Mbit/s,6783858.8098
09-02-2024 14:42:00 - 14:42:05,54 Mbit/s,6783858.8098
09-02-2024 14:42:05 - 14:42:10,54 Mbit/s,6783858.8098
09-02-2024 14:42:10 - 14:42:15,54 Mbit/s,6783858.8098
09-02-2024 14:42:15 - 14:42:20,54 Mbit/s,6783858.8098
09-02-2024 14:42:20 - 14:42:25,54 Mbit/s,6783858.8098
09-02-2024 14:42:25 - 14:42:30,54 Mbit/s,6783858.8098
09-02-2024 14:42:30 - 14:42:35,54 Mbit/s,6783858.8098
09-02-2024 14:42:35 - 14:42:40,54 Mbit/s,6783858.8098
09-02-2024 14:42:40 - 14:42:45,54 Mbit/s,6783858.8098
09-02-2024 14:42:45 - 14:42:50,55 Mbit/s,6835614.0768
09-02-2024 14:42:50 - 14:42:55,55 Mbit/s,6835718.003
09-02-2024 14:42:55 - 14:43:00,55 Mbit/s,6835718.003
09-02-2024 14:43:00 - 14:43:05,55 Mbit/s,6835718.003
09-02-2024 14:43:05 - 14:43:10,55 Mbit/s,6835718.003
09-02-2024 14:43:10 - 14:43:15,55 Mbit/s,6835718.003
09-02-2024 14:43:15 - 14:43:20,55 Mbit/s,6835718.003
09-02-2024 14:43:20 - 14:43:25,55 Mbit/s,6835718.003
09-02-2024 14:43:25 - 14:43:30,55 Mbit/s,6835718.003
09-02-2024 14:43:30 - 14:43:35,55 Mbit/s,6835718.003
09-02-2024 14:43:35 - 14:43:40,55 Mbit/s,6835718.003
09-02-2024 14:43:40 - 14:43:45,55 Mbit/s,6835718.003
09-02-2024 14:43:45 - 14:43:50,53 Mbit/s,6582747.6892
