Device Name,Sensor ID,Sensor Type
{mgmt-jp-172.60.60.141} (172.60.60.141) CISCO{WS-C3560X-48},10514,SNMP Traffic
{mgmt-jp-172.60.60.141} (172.60.60.141) CISCO{WS-C3560X-48},10515,SNMP Traffic
{mgmt-jp-172.60.60.141} (172.60.60.141) CISCO{WS-C3560X-48},10516,SNMP Traffic
{mgmt-jp-172.60.60.141} (172.60.60.141) CISCO{WS-C3560X-48},10517,SNMP Traffic
{mgmt-jp-172.60.60.141} (172.60.60.141) CISCO{WS-C3560X-48},10518,SNMP Traffic
{mgmt-jp-172.60.60.141} (172.60.60.141) CISCO{WS-C3560X-48},10519,SNMP Traffic
{mgmt-jp-172.60.60.141} (172.60.60.141) CISCO{WS-C3560X-48},10520,SNMP Traffic
{mgmt-jp-172.60.60.141} (172.60.60.141) CISCO{WS-C3560X-48},10521,SNMP Traffic
{mgmt-jp-172.60.60.141} (172.60.60.141) CISCO{WS-C3560X-48},10522,SNMP Traffic
{mgmt-jp-172.60.60.141} (172.60.60.141) CISCO{WS-C3560X-48},10523,SNMP Traffic
{mgmt-jp-172.60.60.141} (172.60.60.141) CISCO{WS-C3560X-48},10524,SNMP Traffic
{mgmt-jp-172.60.60.141} (172.60.60.141) CISCO{WS-C3560X-48},10573,Syslog Receiver
{mgmt-jp-172.60.60.141} (172.60.60.141) CISCO{WS-C3560X-48},10574,SNMP System Uptime
{mgmt-jp-172.60.60.142} (172.60.60.142) CISCO{WS-C3560X-48},10526,SNMP Traffic
{mgmt-jp-172.60.60.142} (172.60.60.142) CISCO{WS-C3560X-48},10527,SNMP Traffic
{mgmt-jp-172.60.60.142} (172.60.60.142) CISCO{WS-C3560X-48},10529,SNMP Traffic
{mgmt-jp-172.60.60.142} (172.60.60.142) CISCO{WS-C3560X-48},10530,SNMP Traffic
{mgmt-jp-172.60.60.142} (172.60.60.142) CISCO{WS-C3560X-48},10531,SNMP Traffic
{mgmt-jp-172.60.60.142} (172.60.60.142) CISCO{WS-C3560X-48},10532,SNMP Traffic
{mgmt-jp-172.60.60.142} (172.60.60.142) CISCO{WS-C3560X-48},10533,SNMP Traffic
{mgmt-jp-172.60.60.142} (172.60.60.142) CISCO{WS-C3560X-48},10534,SNMP Traffic
{mgmt-jp-172.60.60.142} (172.60.60.142) CISCO{WS-C3560X-48},10535,SNMP Traffic
{mgmt-jp-172.60.60.142} (172.60.60.142) CISCO{WS-C3560X-48},10536,SNMP Traffic
{mgmt-jp-172.60.60.142} (172.60.60.142) CISCO{WS-C3560X-48},10537,SNMP Traffic
{mgmt-jp-172.60.60.142} (172.60.60.142) CISCO{WS-C3560X-48},10538,SNMP Traffic
{mgmt-jp-172.60.60.142} (172.60.60.142) CISCO{WS-C3560X-48},10575,Syslog Receiver
{mgmt-jp-172.60.60.142} (172.60.60.142) CISCO{WS-C3560X-48},10576,SNMP System Uptime
{mgmt-jp-172.60.60.143} (172.60.60.143) CISCO{WS-C3560X-48},10540,SNMP Traffic
{mgmt-jp-172.60.60.143} (172.60.60.143) CISCO{WS-C3560X-48},10541,SNMP Traffic
{mgmt-jp-172.60.60.143} (172.60.60.143) CISCO{WS-C3560X-48},10542,SNMP Traffic
{mgmt-jp-172.60.60.143} (172.60.60.143) CISCO{WS-C3560X-48},10543,SNMP Traffic
{mgmt-jp-172.60.60.143} (172.60.60.143) CISCO{WS-C3560X-48},10544,SNMP Traffic
{mgmt-jp-172.60.60.143} (172.60.60.143) CISCO{WS-C3560X-48},10545,SNMP Traffic
{mgmt-jp-172.60.60.143} (172.60.60.143) CISCO{WS-C3560X-48},10546,SNMP Traffic
{mgmt-jp-172.60.60.143} (172.60.60.143) CISCO{WS-C3560X-48},10547,SNMP Traffic
{mgmt-jp-172.60.60.143} (172.60.60.143) CISCO{WS-C3560X-48},10577,Syslog Receiver
{mgmt-jp-172.60.60.143} (172.60.60.143) CISCO{WS-C3560X-48},10578,SNMP System Uptime
{mgmt-jp-172.60.60.143} (172.60.60.143) CISCO{WS-C3560X-48},10603,SNMP Traffic
{mgmt-jp-172.60.60.143} (172.60.60.143) CISCO{WS-C3560X-48},10607,SNMP Traffic
{mgmt-jp-172.60.60.144} (172.60.60.144) CISCO{WS-C3560X-48},10549,SNMP Traffic
{mgmt-jp-172.60.60.144} (172.60.60.144) CISCO{WS-C3560X-48},10550,SNMP Traffic
{mgmt-jp-172.60.60.144} (172.60.60.144) CISCO{WS-C3560X-48},10551,SNMP Traffic
{mgmt-jp-172.60.60.144} (172.60.60.144) CISCO{WS-C3560X-48},10552,SNMP Traffic
{mgmt-jp-172.60.60.144} (172.60.60.144) CISCO{WS-C3560X-48},10579,Syslog Receiver
{mgmt-jp-172.60.60.144} (172.60.60.144) CISCO{WS-C3560X-48},10580,SNMP System Uptime
{mgmt-jp-172.60.60.144} (172.60.60.144) CISCO{WS-C3560X-48},10604,SNMP Traffic
172.60.60.253,10637,SNMP Traffic
172.60.60.253,10638,SNMP Traffic
172.60.60.253,10639,SNMP Traffic
172.60.60.253,10640,SNMP Traffic
172.60.60.253,10641,SNMP Traffic
172.60.60.253,10642,SNMP Traffic
172.60.60.253,10643,SNMP Traffic
172.60.60.253,10645,SNMP System Uptime
172.60.60.253,10646,Ping
172.60.60.253,10647,Syslog Receiver
mgmt-jp-192-168-40-251,10853,SNMP Traffic
mgmt-jp-192-168-40-251,10855,SNMP Traffic
mgmt-jp-192-168-40-251,10858,Syslog Receiver
mgmt-jp-192-168-40-251,10861,SNMP Trap Receiver
{cust-jp-10-100-11-201} (10.100.11.201) [Cisco-Nexus 3048 Chassis] @Rack_01 [CDC-105],5638,SNMP System Uptime
{cust-jp-10-100-11-201} (10.100.11.201) [Cisco-Nexus 3048 Chassis] @Rack_01 [CDC-105],5639,Syslog Receiver
{cust-jp-10-100-11-201} (10.100.11.201) [Cisco-Nexus 3048 Chassis] @Rack_01 [CDC-105],7322,SNMP Cisco System Health
{cust-jp-10-100-11-201} (10.100.11.201) [Cisco-Nexus 3048 Chassis] @Rack_01 [CDC-105],7324,SNMP Cisco System Health
{cust-jp-10-100-11-201} (10.100.11.201) [Cisco-Nexus 3048 Chassis] @Rack_01 [CDC-105],7326,SNMP Cisco System Health
{cust-jp-10-100-11-201} (10.100.11.201) [Cisco-Nexus 3048 Chassis] @Rack_01 [CDC-105],7325,SNMP Cisco System Health
{cust-jp-10-100-11-201} (10.100.11.201) [Cisco-Nexus 3048 Chassis] @Rack_01 [CDC-105],7323,SNMP Cisco System Health
{cust-jp-10-100-11-201} (10.100.11.201) [Cisco-Nexus 3048 Chassis] @Rack_01 [CDC-105],7327,SNMP Traffic
{cust-jp-10-100-11-201} (10.100.11.201) [Cisco-Nexus 3048 Chassis] @Rack_01 [CDC-105],7328,SNMP Traffic
{cust-jp-10-100-11-201} (10.100.11.201) [Cisco-Nexus 3048 Chassis] @Rack_01 [CDC-105],7329,SNMP Traffic
{cust-jp-10-100-11-201} (10.100.11.201) [Cisco-Nexus 3048 Chassis] @Rack_01 [CDC-105],7330,SNMP Traffic
{cust-jp-10-100-11-201} (10.100.11.201) [Cisco-Nexus 3048 Chassis] @Rack_01 [CDC-105],7331,SNMP Traffic
{cust-jp-10-100-11-201} (10.100.11.201) [Cisco-Nexus 3048 Chassis] @Rack_01 [CDC-105],7332,SNMP Traffic
{cust-jp-10-100-11-201} (10.100.11.201) [Cisco-Nexus 3048 Chassis] @Rack_01 [CDC-105],7333,SNMP Traffic
{cust-jp-10-100-11-201} (10.100.11.201) [Cisco-Nexus 3048 Chassis] @Rack_01 [CDC-105],7334,SNMP Traffic
{cust-jp-10-100-11-201} (10.100.11.201) [Cisco-Nexus 3048 Chassis] @Rack_01 [CDC-105],10381,SNMP Traffic
{cust-jp-10-100-11-201} (10.100.11.201) [Cisco-Nexus 3048 Chassis] @Rack_01 [CDC-105],10382,SNMP Traffic
{cust-jp-10-100-11-201} (10.100.11.201) [Cisco-Nexus 3048 Chassis] @Rack_01 [CDC-105],10383,SNMP Traffic
{cust-jp-10-100-11-201} (10.100.11.201) [Cisco-Nexus 3048 Chassis] @Rack_01 [CDC-105],10384,SNMP Traffic
{cust-jp-10-100-11-202} (10.100.11.202) [Cisco-Nexus 3048 Chassis] @Rack_04 [CDC-105],5640,SNMP System Uptime
{cust-jp-10-100-11-202} (10.100.11.202) [Cisco-Nexus 3048 Chassis] @Rack_04 [CDC-105],5641,Syslog Receiver
{cust-jp-10-100-11-202} (10.100.11.202) [Cisco-Nexus 3048 Chassis] @Rack_04 [CDC-105],7335,SNMP Cisco System Health
{cust-jp-10-100-11-202} (10.100.11.202) [Cisco-Nexus 3048 Chassis] @Rack_04 [CDC-105],7337,SNMP Cisco System Health
{cust-jp-10-100-11-202} (10.100.11.202) [Cisco-Nexus 3048 Chassis] @Rack_04 [CDC-105],7339,SNMP Cisco System Health
{cust-jp-10-100-11-202} (10.100.11.202) [Cisco-Nexus 3048 Chassis] @Rack_04 [CDC-105],7338,SNMP Cisco System Health
{cust-jp-10-100-11-202} (10.100.11.202) [Cisco-Nexus 3048 Chassis] @Rack_04 [CDC-105],7336,SNMP Cisco System Health
{cust-jp-10-100-11-202} (10.100.11.202) [Cisco-Nexus 3048 Chassis] @Rack_04 [CDC-105],7402,SNMP Traffic
{cust-jp-10-100-11-202} (10.100.11.202) [Cisco-Nexus 3048 Chassis] @Rack_04 [CDC-105],7403,SNMP Traffic
{cust-jp-10-100-11-202} (10.100.11.202) [Cisco-Nexus 3048 Chassis] @Rack_04 [CDC-105],7404,SNMP Traffic
{cust-jp-10-100-11-202} (10.100.11.202) [Cisco-Nexus 3048 Chassis] @Rack_04 [CDC-105],7405,SNMP Traffic
{cust-jp-10-100-11-202} (10.100.11.202) [Cisco-Nexus 3048 Chassis] @Rack_04 [CDC-105],7406,SNMP Traffic
{cust-jp-10-100-11-202} (10.100.11.202) [Cisco-Nexus 3048 Chassis] @Rack_04 [CDC-105],7407,SNMP Traffic
{cust-jp-10-100-11-202} (10.100.11.202) [Cisco-Nexus 3048 Chassis] @Rack_04 [CDC-105],7408,SNMP Traffic
{cust-jp-10-100-11-203} (10.100.11.203) [Cisco-Nexus 3048 Chassis] @Rack_02 [CDC-105],5642,SNMP System Uptime
{cust-jp-10-100-11-203} (10.100.11.203) [Cisco-Nexus 3048 Chassis] @Rack_02 [CDC-105],5643,Syslog Receiver
{cust-jp-10-100-11-203} (10.100.11.203) [Cisco-Nexus 3048 Chassis] @Rack_02 [CDC-105],7340,SNMP Cisco System Health
{cust-jp-10-100-11-203} (10.100.11.203) [Cisco-Nexus 3048 Chassis] @Rack_02 [CDC-105],7342,SNMP Cisco System Health
{cust-jp-10-100-11-203} (10.100.11.203) [Cisco-Nexus 3048 Chassis] @Rack_02 [CDC-105],7344,SNMP Cisco System Health
{cust-jp-10-100-11-203} (10.100.11.203) [Cisco-Nexus 3048 Chassis] @Rack_02 [CDC-105],7343,SNMP Cisco System Health
{cust-jp-10-100-11-203} (10.100.11.203) [Cisco-Nexus 3048 Chassis] @Rack_02 [CDC-105],7341,SNMP Cisco System Health
{cust-jp-10-100-11-203} (10.100.11.203) [Cisco-Nexus 3048 Chassis] @Rack_02 [CDC-105],7383,SNMP Traffic
{cust-jp-10-100-11-203} (10.100.11.203) [Cisco-Nexus 3048 Chassis] @Rack_02 [CDC-105],7384,SNMP Traffic
{cust-jp-10-100-11-203} (10.100.11.203) [Cisco-Nexus 3048 Chassis] @Rack_02 [CDC-105],7385,SNMP Traffic
{cust-jp-10-100-11-203} (10.100.11.203) [Cisco-Nexus 3048 Chassis] @Rack_02 [CDC-105],7386,SNMP Traffic
{cust-jp-10-100-11-204} (10.100.11.204) [Cisco-Nexus 3048 Chassis] @Rack_03 [CDC-105],5644,SNMP System Uptime
{cust-jp-10-100-11-204} (10.100.11.204) [Cisco-Nexus 3048 Chassis] @Rack_03 [CDC-105],5645,Syslog Receiver
{cust-jp-10-100-11-204} (10.100.11.204) [Cisco-Nexus 3048 Chassis] @Rack_03 [CDC-105],7409,SNMP Cisco System Health
{cust-jp-10-100-11-204} (10.100.11.204) [Cisco-Nexus 3048 Chassis] @Rack_03 [CDC-105],7411,SNMP Cisco System Health
{cust-jp-10-100-11-204} (10.100.11.204) [Cisco-Nexus 3048 Chassis] @Rack_03 [CDC-105],7413,SNMP Cisco System Health
{cust-jp-10-100-11-204} (10.100.11.204) [Cisco-Nexus 3048 Chassis] @Rack_03 [CDC-105],7412,SNMP Cisco System Health
{cust-jp-10-100-11-204} (10.100.11.204) [Cisco-Nexus 3048 Chassis] @Rack_03 [CDC-105],7410,SNMP Cisco System Health
{cust-jp-10-100-11-204} (10.100.11.204) [Cisco-Nexus 3048 Chassis] @Rack_03 [CDC-105],7414,SNMP Traffic
{cust-jp-10-100-11-204} (10.100.11.204) [Cisco-Nexus 3048 Chassis] @Rack_03 [CDC-105],7415,SNMP Traffic
{cust-jp-10-100-11-204} (10.100.11.204) [Cisco-Nexus 3048 Chassis] @Rack_03 [CDC-105],7416,SNMP Traffic
{cust-jp-10-100-11-204} (10.100.11.204) [Cisco-Nexus 3048 Chassis] @Rack_03 [CDC-105],7417,SNMP Traffic
{cust-jp-10-100-11-205} (10.100.11.205) [Cisco-Nexus 3048 Chassis] @Rack_TCL_MUX [CDC-101],5646,SNMP System Uptime
{cust-jp-10-100-11-205} (10.100.11.205) [Cisco-Nexus 3048 Chassis] @Rack_TCL_MUX [CDC-101],5647,Syslog Receiver
{cust-jp-10-100-11-205} (10.100.11.205) [Cisco-Nexus 3048 Chassis] @Rack_TCL_MUX [CDC-101],7418,SNMP Cisco System Health
{cust-jp-10-100-11-205} (10.100.11.205) [Cisco-Nexus 3048 Chassis] @Rack_TCL_MUX [CDC-101],7420,SNMP Cisco System Health
{cust-jp-10-100-11-205} (10.100.11.205) [Cisco-Nexus 3048 Chassis] @Rack_TCL_MUX [CDC-101],7422,SNMP Cisco System Health
{cust-jp-10-100-11-205} (10.100.11.205) [Cisco-Nexus 3048 Chassis] @Rack_TCL_MUX [CDC-101],7421,SNMP Cisco System Health
{cust-jp-10-100-11-205} (10.100.11.205) [Cisco-Nexus 3048 Chassis] @Rack_TCL_MUX [CDC-101],7419,SNMP Cisco System Health
{cust-jp-10-100-11-205} (10.100.11.205) [Cisco-Nexus 3048 Chassis] @Rack_TCL_MUX [CDC-101],7423,SNMP Traffic
{cust-jp-10-100-11-205} (10.100.11.205) [Cisco-Nexus 3048 Chassis] @Rack_TCL_MUX [CDC-101],7424,SNMP Traffic
{cust-jp-10-100-11-205} (10.100.11.205) [Cisco-Nexus 3048 Chassis] @Rack_TCL_MUX [CDC-101],7425,SNMP Traffic
{cust-jp-10-100-11-205} (10.100.11.205) [Cisco-Nexus 3048 Chassis] @Rack_TCL_MUX [CDC-101],7426,SNMP Traffic
{cust-jp-10-100-11-205} (10.100.11.205) [Cisco-Nexus 3048 Chassis] @Rack_TCL_MUX [CDC-101],7428,SNMP Traffic
{cust-jp-10-100-11-205} (10.100.11.205) [Cisco-Nexus 3048 Chassis] @Rack_TCL_MUX [CDC-101],7429,SNMP Traffic
{cust-jp-10-100-11-205} (10.100.11.205) [Cisco-Nexus 3048 Chassis] @Rack_TCL_MUX [CDC-101],7430,SNMP Traffic
{cust-jp-10-100-11-205} (10.100.11.205) [Cisco-Nexus 3048 Chassis] @Rack_TCL_MUX [CDC-101],7431,SNMP Traffic
{cust-jp-10-100-11-205} (10.100.11.205) [Cisco-Nexus 3048 Chassis] @Rack_TCL_MUX [CDC-101],7432,SNMP Traffic
{cust-jp-10-100-11-205} (10.100.11.205) [Cisco-Nexus 3048 Chassis] @Rack_TCL_MUX [CDC-101],8921,SNMP Traffic
{cust-jp-10-100-11-206} (10.100.11.206) [Cisco-Nexus 3048 Chassis] @Rack_AIRTEL_MUX [CDC-101],5648,SNMP System Uptime
{cust-jp-10-100-11-206} (10.100.11.206) [Cisco-Nexus 3048 Chassis] @Rack_AIRTEL_MUX [CDC-101],5649,Syslog Receiver
{cust-jp-10-100-11-206} (10.100.11.206) [Cisco-Nexus 3048 Chassis] @Rack_AIRTEL_MUX [CDC-101],7435,SNMP Cisco System Health
{cust-jp-10-100-11-206} (10.100.11.206) [Cisco-Nexus 3048 Chassis] @Rack_AIRTEL_MUX [CDC-101],7438,SNMP Cisco System Health
{cust-jp-10-100-11-206} (10.100.11.206) [Cisco-Nexus 3048 Chassis] @Rack_AIRTEL_MUX [CDC-101],7436,SNMP Cisco System Health
{cust-jp-10-100-11-206} (10.100.11.206) [Cisco-Nexus 3048 Chassis] @Rack_AIRTEL_MUX [CDC-101],10563,SNMP Traffic
{cust-jp-10-100-11-206} (10.100.11.206) [Cisco-Nexus 3048 Chassis] @Rack_AIRTEL_MUX [CDC-101],10564,SNMP Traffic
{cust-jp-10-100-11-206} (10.100.11.206) [Cisco-Nexus 3048 Chassis] @Rack_AIRTEL_MUX [CDC-101],10565,SNMP Traffic
{cust-jp-10-100-11-206} (10.100.11.206) [Cisco-Nexus 3048 Chassis] @Rack_AIRTEL_MUX [CDC-101],10566,SNMP Traffic
{cust-jp-10-100-11-206} (10.100.11.206) [Cisco-Nexus 3048 Chassis] @Rack_AIRTEL_MUX [CDC-101],10567,SNMP Traffic
{cust-jp-10-100-11-206} (10.100.11.206) [Cisco-Nexus 3048 Chassis] @Rack_AIRTEL_MUX [CDC-101],10568,SNMP Traffic
{cust-jp-10-100-11-206} (10.100.11.206) [Cisco-Nexus 3048 Chassis] @Rack_AIRTEL_MUX [CDC-101],10569,SNMP Traffic
{cust-jp-10-100-11-206} (10.100.11.206) [Cisco-Nexus 3048 Chassis] @Rack_AIRTEL_MUX [CDC-101],10570,SNMP Traffic
{cust-jp-10-100-11-206} (10.100.11.206) [Cisco-Nexus 3048 Chassis] @Rack_AIRTEL_MUX [CDC-101],10571,SNMP Traffic
{cust-jp-10-100-11-207} (10.100.11.207) [Cisco-Nexus 3048 Chassis] @Rack_XX,5650,SNMP System Uptime
{cust-jp-10-100-11-207} (10.100.11.207) [Cisco-Nexus 3048 Chassis] @Rack_XX,5651,Syslog Receiver
{cust-jp-10-100-11-207} (10.100.11.207) [Cisco-Nexus 3048 Chassis] @Rack_XX,7449,SNMP Cisco System Health
{cust-jp-10-100-11-207} (10.100.11.207) [Cisco-Nexus 3048 Chassis] @Rack_XX,7451,SNMP Cisco System Health
{cust-jp-10-100-11-207} (10.100.11.207) [Cisco-Nexus 3048 Chassis] @Rack_XX,7453,SNMP Cisco System Health
{cust-jp-10-100-11-207} (10.100.11.207) [Cisco-Nexus 3048 Chassis] @Rack_XX,7452,SNMP Cisco System Health
{cust-jp-10-100-11-207} (10.100.11.207) [Cisco-Nexus 3048 Chassis] @Rack_XX,7450,SNMP Cisco System Health
{cust-jp-10-100-11-208} (10.100.11.208) [Cisco-Nexus 3048 Chassis] @Rack_XX,5652,SNMP System Uptime
{cust-jp-10-100-11-208} (10.100.11.208) [Cisco-Nexus 3048 Chassis] @Rack_XX,5653,Syslog Receiver
{cust-jp-10-100-11-208} (10.100.11.208) [Cisco-Nexus 3048 Chassis] @Rack_XX,7454,SNMP Cisco System Health
{cust-jp-10-100-11-208} (10.100.11.208) [Cisco-Nexus 3048 Chassis] @Rack_XX,7456,SNMP Cisco System Health
{cust-jp-10-100-11-208} (10.100.11.208) [Cisco-Nexus 3048 Chassis] @Rack_XX,7458,SNMP Cisco System Health
{cust-jp-10-100-11-208} (10.100.11.208) [Cisco-Nexus 3048 Chassis] @Rack_XX,7457,SNMP Cisco System Health
{cust-jp-10-100-11-208} (10.100.11.208) [Cisco-Nexus 3048 Chassis] @Rack_XX,7455,SNMP Cisco System Health
{cust-jp-10-100-11-211} (10.100.11.211) [Cisco-Nexus5548 Chassis] @Rack_02 [CDC-104],5654,SNMP System Uptime
{cust-jp-10-100-11-211} (10.100.11.211) [Cisco-Nexus5548 Chassis] @Rack_02 [CDC-104],5655,Syslog Receiver
{cust-jp-10-100-11-211} (10.100.11.211) [Cisco-Nexus5548 Chassis] @Rack_02 [CDC-104],7459,SNMP Cisco System Health
{cust-jp-10-100-11-211} (10.100.11.211) [Cisco-Nexus5548 Chassis] @Rack_02 [CDC-104],7461,SNMP Cisco System Health
{cust-jp-10-100-11-211} (10.100.11.211) [Cisco-Nexus5548 Chassis] @Rack_02 [CDC-104],7463,SNMP Cisco System Health
{cust-jp-10-100-11-211} (10.100.11.211) [Cisco-Nexus5548 Chassis] @Rack_02 [CDC-104],7462,SNMP Cisco System Health
{cust-jp-10-100-11-211} (10.100.11.211) [Cisco-Nexus5548 Chassis] @Rack_02 [CDC-104],7460,SNMP Cisco System Health
{cust-jp-10-100-11-211} (10.100.11.211) [Cisco-Nexus5548 Chassis] @Rack_02 [CDC-104],7520,SNMP Traffic
{cust-jp-10-100-11-211} (10.100.11.211) [Cisco-Nexus5548 Chassis] @Rack_02 [CDC-104],7521,SNMP Traffic
{cust-jp-10-100-11-211} (10.100.11.211) [Cisco-Nexus5548 Chassis] @Rack_02 [CDC-104],7522,SNMP Traffic
{cust-jp-10-100-11-211} (10.100.11.211) [Cisco-Nexus5548 Chassis] @Rack_02 [CDC-104],7523,SNMP Traffic
{cust-jp-10-100-11-211} (10.100.11.211) [Cisco-Nexus5548 Chassis] @Rack_02 [CDC-104],7524,SNMP Traffic
{cust-jp-10-100-11-211} (10.100.11.211) [Cisco-Nexus5548 Chassis] @Rack_02 [CDC-104],7525,SNMP Traffic
{cust-jp-10-100-11-211} (10.100.11.211) [Cisco-Nexus5548 Chassis] @Rack_02 [CDC-104],7526,SNMP Traffic
{cust-jp-10-100-11-211} (10.100.11.211) [Cisco-Nexus5548 Chassis] @Rack_02 [CDC-104],7527,SNMP Traffic
{cust-jp-10-100-11-211} (10.100.11.211) [Cisco-Nexus5548 Chassis] @Rack_02 [CDC-104],7528,SNMP Traffic
{cust-jp-10-100-11-211} (10.100.11.211) [Cisco-Nexus5548 Chassis] @Rack_02 [CDC-104],7529,SNMP Traffic
{cust-jp-10-100-11-211} (10.100.11.211) [Cisco-Nexus5548 Chassis] @Rack_02 [CDC-104],7530,SNMP Traffic
{cust-jp-10-100-11-211} (10.100.11.211) [Cisco-Nexus5548 Chassis] @Rack_02 [CDC-104],7531,SNMP Traffic
{cust-jp-10-100-11-211} (10.100.11.211) [Cisco-Nexus5548 Chassis] @Rack_02 [CDC-104],7532,SNMP Traffic
{cust-jp-10-100-11-211} (10.100.11.211) [Cisco-Nexus5548 Chassis] @Rack_02 [CDC-104],7533,SNMP Traffic
{cust-jp-10-100-11-211} (10.100.11.211) [Cisco-Nexus5548 Chassis] @Rack_02 [CDC-104],7534,SNMP Traffic
{cust-jp-10-100-11-211} (10.100.11.211) [Cisco-Nexus5548 Chassis] @Rack_02 [CDC-104],7535,SNMP Traffic
{cust-jp-10-100-11-211} (10.100.11.211) [Cisco-Nexus5548 Chassis] @Rack_02 [CDC-104],7536,SNMP Traffic
{cust-jp-10-100-11-211} (10.100.11.211) [Cisco-Nexus5548 Chassis] @Rack_02 [CDC-104],7537,SNMP Traffic
{cust-jp-10-100-11-212} (10.100.11.212) [Cisco-Nexus5548 Chassis] @Rack_03 [CDC-104],5656,SNMP System Uptime
{cust-jp-10-100-11-212} (10.100.11.212) [Cisco-Nexus5548 Chassis] @Rack_03 [CDC-104],5657,Syslog Receiver
{cust-jp-10-100-11-212} (10.100.11.212) [Cisco-Nexus5548 Chassis] @Rack_03 [CDC-104],7497,SNMP Cisco System Health
{cust-jp-10-100-11-212} (10.100.11.212) [Cisco-Nexus5548 Chassis] @Rack_03 [CDC-104],7499,SNMP Cisco System Health
{cust-jp-10-100-11-212} (10.100.11.212) [Cisco-Nexus5548 Chassis] @Rack_03 [CDC-104],7501,SNMP Cisco System Health
{cust-jp-10-100-11-212} (10.100.11.212) [Cisco-Nexus5548 Chassis] @Rack_03 [CDC-104],7500,SNMP Cisco System Health
{cust-jp-10-100-11-212} (10.100.11.212) [Cisco-Nexus5548 Chassis] @Rack_03 [CDC-104],7498,SNMP Cisco System Health
{cust-jp-10-100-11-212} (10.100.11.212) [Cisco-Nexus5548 Chassis] @Rack_03 [CDC-104],7502,SNMP Traffic
{cust-jp-10-100-11-212} (10.100.11.212) [Cisco-Nexus5548 Chassis] @Rack_03 [CDC-104],7503,SNMP Traffic
{cust-jp-10-100-11-212} (10.100.11.212) [Cisco-Nexus5548 Chassis] @Rack_03 [CDC-104],7504,SNMP Traffic
{cust-jp-10-100-11-212} (10.100.11.212) [Cisco-Nexus5548 Chassis] @Rack_03 [CDC-104],7505,SNMP Traffic
{cust-jp-10-100-11-212} (10.100.11.212) [Cisco-Nexus5548 Chassis] @Rack_03 [CDC-104],7506,SNMP Traffic
{cust-jp-10-100-11-212} (10.100.11.212) [Cisco-Nexus5548 Chassis] @Rack_03 [CDC-104],7507,SNMP Traffic
{cust-jp-10-100-11-212} (10.100.11.212) [Cisco-Nexus5548 Chassis] @Rack_03 [CDC-104],7508,SNMP Traffic
{cust-jp-10-100-11-212} (10.100.11.212) [Cisco-Nexus5548 Chassis] @Rack_03 [CDC-104],7509,SNMP Traffic
{cust-jp-10-100-11-212} (10.100.11.212) [Cisco-Nexus5548 Chassis] @Rack_03 [CDC-104],7510,SNMP Traffic
{cust-jp-10-100-11-212} (10.100.11.212) [Cisco-Nexus5548 Chassis] @Rack_03 [CDC-104],7511,SNMP Traffic
{cust-jp-10-100-11-212} (10.100.11.212) [Cisco-Nexus5548 Chassis] @Rack_03 [CDC-104],7512,SNMP Traffic
{cust-jp-10-100-11-212} (10.100.11.212) [Cisco-Nexus5548 Chassis] @Rack_03 [CDC-104],7513,SNMP Traffic
{cust-jp-10-100-11-212} (10.100.11.212) [Cisco-Nexus5548 Chassis] @Rack_03 [CDC-104],7514,SNMP Traffic
{cust-jp-10-100-11-212} (10.100.11.212) [Cisco-Nexus5548 Chassis] @Rack_03 [CDC-104],7515,SNMP Traffic
{cust-jp-10-100-11-212} (10.100.11.212) [Cisco-Nexus5548 Chassis] @Rack_03 [CDC-104],7516,SNMP Traffic
{cust-jp-10-100-11-212} (10.100.11.212) [Cisco-Nexus5548 Chassis] @Rack_03 [CDC-104],7517,SNMP Traffic
{cust-jp-10-100-11-212} (10.100.11.212) [Cisco-Nexus5548 Chassis] @Rack_03 [CDC-104],7518,SNMP Traffic
{cust-jp-10-100-11-212} (10.100.11.212) [Cisco-Nexus5548 Chassis] @Rack_03 [CDC-104],7519,SNMP Traffic
{cust-jp-10-100-11-213} (10.100.11.213) [Cisco-Nexus5548 Chassis] @Rack_02 [CDC-104],5658,SNMP System Uptime
{cust-jp-10-100-11-213} (10.100.11.213) [Cisco-Nexus5548 Chassis] @Rack_02 [CDC-104],5659,Syslog Receiver
{cust-jp-10-100-11-213} (10.100.11.213) [Cisco-Nexus5548 Chassis] @Rack_02 [CDC-104],7538,SNMP Cisco System Health
{cust-jp-10-100-11-213} (10.100.11.213) [Cisco-Nexus5548 Chassis] @Rack_02 [CDC-104],7540,SNMP Cisco System Health
{cust-jp-10-100-11-213} (10.100.11.213) [Cisco-Nexus5548 Chassis] @Rack_02 [CDC-104],7542,SNMP Cisco System Health
{cust-jp-10-100-11-213} (10.100.11.213) [Cisco-Nexus5548 Chassis] @Rack_02 [CDC-104],7541,SNMP Cisco System Health
{cust-jp-10-100-11-213} (10.100.11.213) [Cisco-Nexus5548 Chassis] @Rack_02 [CDC-104],7539,SNMP Cisco System Health
{cust-jp-10-100-11-213} (10.100.11.213) [Cisco-Nexus5548 Chassis] @Rack_02 [CDC-104],7562,SNMP Traffic
{cust-jp-10-100-11-213} (10.100.11.213) [Cisco-Nexus5548 Chassis] @Rack_02 [CDC-104],7563,SNMP Traffic
